num_articulo;descripcion1;descripcion2;id_un_med_1;id_un_med_2;status
25153175;CIRCUITO INTEGRADO VNO2AN (8AE;605)                          ;UN;UN;1
10400212;CILINDRO NEUMATICO COD:52832 S;ITI                           ;UN;UN;1
10900216;CILINDRO TIPO:DNSU-25-50-PPV-A; FESTO                        ;UN;UN;1
22800269;CILINDRO TIPO:K2000400035 PNEU;MAX 10 BAR T2-30+80¯C PLANO MR;UN;UN;1
26100447;CILINDRO WC PRO 645 COD:101R00;203;UN;UN;1
25400077;CODO 90¯ 28                   ;;UN;UN;1
10900912;CILINDRO D.20 C.20 COD:2006013;1 POS:16 TAV:24.1 SL50A7      ;UN;UN;1
25154454;CIRCUITO INTEGRADO BC 327 UNIJ;UNTURA                        ;UN;UN;1
25154455;CIRCUITO INTEGRADO BC 337 UNIJ;UNTURA                        ;UN;UN;1
25700448;CUTTER RETRACTIL STANLEY      ;COD:10-150 LARGO 130MM        ;UN;UN;1
22800288;CLAVIJA  ENCHUFE TIPO:KS-1/2-S;                              ;UN;UN;1
19900333;CLIMATIZADOR SMU 14206901     ;;UN;UN;1
25156133;COMPUTADORA UNIPOWER PA-UR-910;H PP60632847 E0096000012/ASW-0;UN;UN;1
25153221;CIRCUITO INTEGRADO DM74LS04AN ;;UN;UN;1
25152683;CONDULE TEE DE 11/2Ô          ;;UN;UN;1
25155404;CONDULET DE PASO 3/4 TIPO (AP);;UN;UN;1
25155412;"CONDULET T 1"" TIPO (AP)       ";;UN;UN;1
25200078;CODO 3/4                      ;;UN;UN;1
25155145;CONECTOR 0.130-96P COD.0427096;5 MOD:100-000-067             ;UN;UN;1
25900490;COJIN TACO AMORTIGUADOR       ;COJIN TACO AMORTIGUADOR       ;UN;UN;1
10500558;COJINETE ASSIAL COD.6081702010; POS.26 TAB.5 TECNO ITALIA    ;UN;UN;1
22800465;CILINDRO D. EFECTO DSNU-25-100;#®NOMBRE?;UN;UN;1
25900597;COJINETE DE APOYO COD:6212888-;9 VOLVO                       ;UN;UN;1
25900454;COJINETE DE ARTICULACION 20x42;x16/24 COD:000.924.96.40 LINDE;UN;UN;1
26000245;CHALECO TALLE XL              ;;UN;UN;1
25300482;"CODO 3/4"" MACHO-HEMBRA EN AC. ";INOX.                         ;UN;UN;1
25300035;CUPLA  1/2 GALV               ;;UN;UN;1
25300034;CUPLA  1/4 GALV               ;;UN;UN;1
25300033;CUPLA  1/8 GALV               ;;UN;UN;1
11600052;CILINDRO DOBLE DIAM. 32 x CARR;ERA 92 MM COD LB:3080020014 PN;UN;UN;1
11100270;"CHAPA PLEGADA 1/8"" PLANO:11001";0012 PARA BALANZAS            ;UN;M2;1
26100022;CINTA DE IMPRESORA SEGUN MUEST;RA.                           ;UN;UN;1
25672989;CINTA DE VIDRIO 27-15395 19x33; MM                           ;UN;RL;1
11600164;CILINDRO NEUMATICO D. 30 x CAR;RERA 80 MM                    ;UN;UN;1
25672247;CHAVETA  HIERRO DE 3X3X20MM   ;CHAVETA  HIERRO DE 3X3X20MM   ;UN;UN;1
25600202;CHAVETA DE HIERRO PULIDO 3X40 ;MM                            ;UN;UN;1
11701178;PISTONE MOVIMENTO RASCHIETTO  ;1080020459 CARRO CROMA        ;UN;UN;1
11900096;CALETTATORE COD.CC0619004     ;;UN;UN;1
11600194;CILINDRO NEUMATICO PNEUMAX 11G; 63/180 COD.13306318001R L-B  ;UN;UN;1
10900212;CILINDRO NEUMATICO RP.43P     ;;UN;UN;1
22800359;CILINDRO NEUMATICO SILOS BOCA ;DE LUPPO COD. LB.: 3080020014 ;UN;UN;1
22800200;CILINDRO D.EFECTO DNC63-15PPV ;AS2                           ;UN;UN;1
25400034;CODO 3/4 A 45¯                ;;UN;UN;1
22800149;CILINDRO COD:CDQ2-B63-50DC SMC; DIAM:63 MM -50MM CARRERA     ;UN;UN;1
22800238;CILINDRO COD:DGO 25-200 PPV-AB; FESTO.                       ;UN;UN;1
25400058;CUPLA  2                      ;;UN;UN;1
25673461;DELANTAL DESCARNE CON BOLSILLO;TIPO:CANGURO.                 ;UN;UN;1
11701369;REJILLA 60X60 PARA REPARACION ;DE PUNZONES                   ;UN;UN;1
11701368;PLANTILLA SUPERIOR(MASCARINA) ;60X60 MODIF SU LOGOTIPO ILVA  ;UN;UN;1
12300698;REDUCTOR RMI63F3 REL.1/49 B14 ;PAM.71                        ;UN;UN;1
26100931;TONER HP MOD:CB541A (REMANUFAC;TURADO)                       ;UN;UN;1
26100924;BOLSON UTILES EGB 1ro a 3ro   ;BOLSON UTILES EGB 1ro a 3ro   ;UN;UN;1
26100925;BOLSON UTILES EGB 4to a 7mo   ;BOLSON UTILES EGB 4to a 7mo   ;UN;UN;1
26100926;BOLSON UTILES EGB 8 Y 9no     ;1/2/3/POLIMODAL               ;UN;UN;1
25900747;CONJUNTO JUEGO JUNTAS COD.0009;608100 LINDE H.35             ;UN;UN;1
25156708;CARGADOR DE 4 PILAS  AA       ;CARGADOR DE 4 PILAS  AA       ;UN;UN;1
16500206;PI•ON Z22 X 5/8 DOBLE EJE.30MM;CHAVETERO 10X6MM PRISIONERO 8M;UN;UN;1
12100547;RIVESTIMENTO CORPO ESTERNO    ;POS:1A MOD:503AO/AB DIS:87.20A;UN;UN;1
11100372;CINTA TRANSPORTADORA 8940MM   ; ENTRE CENTROS ANCHO 400 DIAM ;UN;UN;1
12000044;SETTORE DIAMANTATO 130X58X36  ;R=120 S=4 M9 SA00 SYSNR 624671;UN;UN;1
12000045;SETTORE DIAMANTATO 130X58X36  ;R=120 S=4 M10 SA00 SYSNR624675;UN;UN;1
12900403;JUNTA COMPUESTA RANURA DI84,45;DE 100 ANCHO:6.5 JUNTA C/ORING;UN;UN;1
25156679;RELE FINDER TIPO.40-31 24VDC  ;10A 250V                      ;UN;UN;1
12300625;ABRASIVO P/LAP GR600 B12      ;DUAL B12 FLEXA GR600          ;UN;UN;1
12300626;ABRASIVO P/LAP GR800 B12      ;DUAL B12 FLEXA GR800          ;UN;UN;1
12300627;ABRASIVO P/LAP GR220 B12      ;DUAL B12 FLEXA GR220          ;UN;CJ;1
4,03234E+11;PAE NOTTE MOSAICO LISTEL 34X34;PAE NOTTE MOSAICO LISTEL 34X34;UN;CJ;1
4,03234E+11;PAE PLATINO MOSAIC LIST 34X34 ;PAE PLATINO MOSAIC LIST 34X34 ;UN;CJ;1
11100377;PIASTRA MANTELLO W:30,5 H:40  ;L:1320 COD:PG224001           ;UN;UN;1
11100378;PIASTRA MANTELLO CON LAMIERA  ;W:30.5 H:40 L:1320 CO:PG550001;UN;UN;1
11100379;ANELLO BOCCA DI CARICO H:40   ;SP5 D.440/50 COD:PG018001     ;UN;UN;1
11100380;ANELLO BOCCA DI SCARICO H:40  ;SP5 D.250 COD:PG016001        ;UN;UN;1
25156699;FOTOCELULA :E3MTL3720 OMRON   ;FOTOCELULA :E3MTL3720 OMRON   ;UN;UN;1
11100388;CONO DE RESINA PARA MANGAS DE ;ASPIRACION RAPIDA.            ;UN;UN;1
26400165;CUBIERTA 225/70R15 MARCA:FATE ;CUBIERTA 225/70R15 MARCA:FATE ;UN;UN;1
11600284;POLEA C 250mm 3 CANAL EJE 38mm;CASQUILLO CONICO CHAV.10mm    ;UN;UN;1
513000162;CCD-803 PIGMENTO GRIS         ;E.T. MPE - 001 V02            ;KG;KG;1
12300533;REDUCTOR STM RMI.28-FL .M1    ;RELACION 1/56                 ;UN;UN;1
12300695;MOTORREDUCTOR C/VARIADOR STM  ;UMI.40 REL.1/7 MOTOR 1500RPM 0;UN;UN;1
25156700;MEMORIA EPROM 27-C010=27C1001 ;MEMORIA EPROM 27-C010=27C1001 ;UN;UN;1
11600127;RODILLO DE RETORNO POS.5      ;RODILLO DE RETORNO POS.5      ;UN;UN;1
11600268;CINTA TRANSPORTADORA DE       ;CINTA TRANSPORTADORA DE       ;UN;UN;1
12400367;CORREA POLICORD CANAL C PLANA ;PW 22/1                       ;MT;MT;1
12400380;CORREA TERMOSOLDABLE NORNAL B ;COD.164CTM013                 ;MT;MT;1
12400381;CORREA TERMOSOLDABLE NORNAL B ;REFORZADA COD.164CTM023       ;MT;MT;1
25155042;ZOCALO 4 PINES 2G11           ;;UN;UN;1
10800255;REVESTIMIENTO RULLI GRIS 24 X ;31 LISO                       ;MT;MT;1
10800256;REVESTIMIENTO RULLI GRIS 30 X ;36 RAYADO                     ;MT;MT;1
12000435;ANILLO DUBO D.10 POS.67 P/VALV;ULA NEUMATICAS TIPO PA-2 DN150;UN;UN;1
10400091;ANILLO ELASTICO COD.6004020   ;;UN;UN;1
11900105;ASSIEME SPIONCINO COD:119150D ;SITI                          ;UN;UN;1
10500784;BLOCCHETTO 25x15 L:60 COD:5113;011400 MOVIMENTAZIONE SOTTOVIN;UN;UN;1
12000437;ANILLO DUBO D.10 POS.67 P/VALV;ULA NEUMATICAS TIPO PA-2 DN100;UN;UN;1
25154122;TUBO FLOURESCENTES TRIF SFOROS; T8 36W/840 POLYLUX XL        ;UN;UN;1
11700477;TUBO 3/16-1/8 COD:0302 CP-F90 ;FEMMINA (RACORDI A PRESSARE) S;UN;UN;1
25600303;TUERCA MARIPOSA  10 MM        ;;UN;UN;1
25300466;VALVULA PASO TOTAL  3/8' INOXI;DABLE                         ;UN;UN;1
26400028;ARO (COD.: CR79494-010-03)    ;;UN;UN;1
11700620;ASSIEME PANNELLO LUBRIFICADOR ;FIG.22 POS.72 CO:190945 SITI  ;UN;UN;1
11700622;ASSIEME PISTON DI DISCESA SOLL;EVAMENTO SYNCRO FIG.12 POS.44 ;UN;UN;1
10400188;ASSIEME RULLO COD:203405 SITI ;;UN;UN;1
11100284;ARANDELA GOMA D=16 D=62 H=18 P;OS.13 COD.PG.352001 CAT.907400;UN;UN;1
10300983;MATRICE INF.STAMPO SFS 35X35 3;USCITE COMPLETO               ;UN;UN;1
12100473;MOLA 300X5.73X6.5 40¯ F-60 SP ;2.2                           ;UN;UN;1
22500625;RODAMIENTO 2210 EKTN9/C3      ;                              ;UN;UN;1
22500626;RODAMIENTO 63003 2RS1         ;RODAMIENTO 63003 2RS1         ;UN;UN;1
22500627;ANILLO FIJACION FRB 12/180    ;                              ;UN;UN;1
10301185;PUNZON INF. ISOST. 575x5      ;PUNZON INF. ISOST. 575x5      ;UN;UN;1
10301186;PUNZON SUP. BORDINO 575x      ;PUNZON SUP. BORDINO 575x      ;UN;UN;1
10301187;PUNZON SUP. BORDINO 575x      ;PUNZON SUP. BORDINO 575x      ;UN;UN;1
10301188;MASCARINA P/GOMMATURA TA      ;MASCARINA P/GOMMATURA TA      ;UN;UN;1
12300241;FIXED SUN RACE POS.24 P/VARIAD;OR MOD.SF/003 CAT.13/89 PAG.5 ;UN;UN;1
11800444;PUNTERA PARA RODILLO PLA      ;PUNTERA PARA RODILLO PLA      ;UN;UN;1
12300440;CONJUNTO UMI40 REL.1/15 EJE HU;ECO SALIDA 19MM VARIADOR MECAN;UN;KI;1
12300434;CONJUNTO UMI40 REL.1/7 EJE HUE;CO SALIDA 18MM MOTOR TRIF 0.5H;UN;KI;1
25156525;VARILLA OMEGA DE 2500MM       ;VARILLA OMEGA DE 2500MM       ;UN;UN;1
10301180;MASCHERINA VULCANIZZAZIO      ;MASCHERINA VULCANIZZAZIO      ;UN;UN;1
10301181;MASCHERINA VULCANIZZAZIO      ;MASCHERINA VULCANIZZAZIO      ;UN;UN;1
13100005;CATALOGO SAN IGNACIO (OFICIO) ;                              ;UN;UN;1
13000916;"PANNELLO PRINT ART ""COTT      ";"PANNELLO PRINT ART ""COTT      ";UN;UN;1
25400173;"ADAPTADOR SOLDABLE 60X40X11/4"""; P/PEGAR                      ;UN;UN;1
10900185;ACOPLAMIENTO FLEXIBLE MULTIRAD;IAL DIAM. 10 MM COD:20130043 (;UN;UN;1
25156526;VENTILADOR(FORZADOR EBMP      ;VENTILADOR(FORZADOR EBMP      ;UN;UN;1
25155257;CABLE MARRON 1.0x10 MM2 COBRE ;AISL PLAST                    ;MT;MT;1
12200269;BUJE ACOPLE MOD.50 DIAM.19MM S;TM                            ;UN;UN;1
12900268;AIR VALVE ASSEMBLY COD:031-183;-000 SAND PIPER S-15 1 1/2'   ;UN;UN;1
10300846;CILINDRO MULTIPLICATORE COD:PH;16407001;UN;UN;1
11700597;CILINDRO SFS 50X50 2 USCITE CO;D CABOL-A01923 TIPO DE 45/29  ;UN;UN;1
12300255;FIXED SUN RACE POS.24 P/VARIAD;OR MOD.NK005 CAT.13/89 PAG.5  ;UN;UN;1
10500707;RIF.21 ANELLO GUARNIZIONE AGG-;39;UN;UN;1
10500708;RIF.23 SEDE VALVOLA AGG-4     ;;UN;UN;1
10500709;RIF.26 GUARNIZIONE E DISTANCIA;LE AGG.415K                   ;UN;UN;1
16500108;PI•ON Z 28 X 5/8 SIMPLE EJE 30;MM CHAVETERO 8MM TEMPLADO     ;UN;UN;1
10700232;RULO NOVA SICAR H1Y H2 SILICIO;DIAM. 42X32X3100mm NOVAREF    ;UN;UN;1
11900236;RULO NOVA H-F H3 NOVAREF      ;DIAM. 45X35X3430mm NOVAREF    ;UN;UN;1
11900239;RULO NOVA H-F H4 NOVAREF      ;DIAM. 50X40X3480mm NOVAREF    ;UN;UN;1
11701299;RASCHIATORE 21A02-0700-A-24 PO;S.9 COD.S3150062.1            ;UN;UN;1
10500311;RASCHIA CINGHIA COD:1421200170;2;UN;UN;1
10500310;RASCHIA CINGHIA CONGOLA COD:14;2120017001 RC / COD:120017001 ;UN;UN;1
11900216;MOLLA SPIRALE P.N.:62440340008; SITI P/RULO CERAMICO ù 50 mm ;UN;UN;1
10900691;SOPORTE CPK S-120/1 COD.123200;192.01TAV 7.0 POS.12 PLANO.090;UN;UN;1
12000374;PRESSORE COD K017014006F      ;;UN;UN;1
12100108;PRESSORE LR17 COD 91G100030011;0;UN;UN;1
11701200;PIASTRA TEFLONATA COD.X0530012;31;UN;UN;1
10301024;SERIE GUARNIZIONI COLONNETE 31;117;UN;UN;1
11800047;SINEMBLOCK M.BENZ 608 RADIADOR; ROSCA 8 MM                   ;UN;UN;1
11100151;CAJON(PORTA ESCOBILLAS) COD.04;200107 MTC.101                ;UN;UN;1
11700676;SOPORTE ENTRADA MIC PLANO MR16;90A2                          ;UN;UN;1
10400307;PUNTA COD.EVA 91215027 TAV.379;2.E FIG.25 EVA 912 MATR.456014;UN;UN;1
10301174;PUNZON BORDINO 560X50 SFS C/RE;USAR                          ;UN;UN;1
10301048;PUNZON BORDINO 60X60 INFERIOR ;ENTRANTE                      ;UN;UN;1
25700314;RASQUETA NOGA SC1000          ;;UN;UN;1
11700862;SMUSSIMI IN ACCIAIO 60X60 PRED;ISPOSTI X LA GOMMATURA        ;UN;UN;1
11700742;SEPARADOR SPINTOR MOLDE:50x50 ;REINTRANTE NUEVO PLANO:1700200;UN;UN;1
10900863;SILENCIADOR COD:20250175 POS:6; TAV:13 MAXI PACK=SILENCIADOR ;UN;UN;1
11400061;SILENCIADOR COD5740012 TABLA.1;3H FIG20 (CAT124.25.L01) ATM09;UN;UN;1
12900128;SEAT,VALVE CO:722-045-365 SAND; PIPER 1 ¨                    ;UN;UN;1
10300671;RACORD P/CARGA ACEITE PLANO MR;1723A4                        ;UN;UN;1
19900112;RUEDA COMPLETA 6436030        ;;UN;UN;1
12900272;ROD, DIAPHRAGM COD:685-059-120; SAND PIPER MOD:S-15 1 1/2'   ;UN;UN;1
11700072;SOPORTE CEPILLO SX COD:X000932;32 TAV.10 FIG.199 SECCION II C;UN;UN;1
10400261;PUNTA X EVA 902 COD.90215027 F;IG.25 TAV.44.A CAT.14647 MAT.4;UN;UN;1
12900170;PUNTALE COD:PPB10005 TAB 3 FIG; 8 CAT 138.08.L01 PPB130      ;UN;UN;1
10900051;PUNTERA COD:13.15.00.306.D.02=;COD.996 PLANO:090020014       ;UN;UN;1
25600175;RESORTE DE COMPRESION  22XL100;0X2MM                         ;UN;UN;1
10901131;SOPORTE COD.133272800 TAV.9.0 ;POS.4 SYNTHESIS               ;UN;UN;1
10900523;SOPORTE COD.136000001 TAV.9.0 ;POS.4 SL.50 MAT.342-10-07-92 C;UN;UN;1
10900784;SOPORTE COD.162564800 PLANO 09;50093;UN;UN;1
10301015;SPESSORI PER TAMPONI MARCA IN ;C45 FORATI FORMATO 60X60      ;UN;UN;1
11600053;RODILLO 120 MM LARGO X DIAM 60; MM                           ;UN;UN;1
13000679;RULLINO PRESSATORE DIAMETER.57;MM LENGHT.600MM FOR CERAMIC PR;UN;UN;1
25400127;REJILLA CROMADA C/MARCO DE 15X;15;UN;UN;1
12000400;RESORTE CLOSING SPRING        ;"POS.15 PA-2""  DN 200 SIRSI    ";UN;UN;1
10700044;RULLO DI TRAINO IN GOMMA MACH:;TIPO 4CL / A•O 1997 MAT. 1048.;UN;UN;1
10400373;RULLO DIAM.40MM L=1915MM SITI ;;UN;UN;1
11900049;RULO PYROXAL 50 H3 ICRA       ;DIAM. 45x35x3430mm ICRA       ;UN;UN;1
10700262;SOPORTE P/GUIA CORREA PLANO.07;10104;UN;UN;1
10800451;RUOTA COD:420970005 B&T853 MES;A SALIDA DESCARGA MR0413A3    ;UN;UN;1
22500543;RULLO DI GUIDA FRR22EI NADELLA;COD.:1070300145 MARCA:LB      ;UN;UN;1
11700595;RULLO DI RISCONTRO P/GUIDA PIA;NA COD L-B X05500290052       ;UN;UN;1
10900674;SOPORTE COD.162566200=COD.1625;98600 PLANO:090050036         ;UN;UN;1
10300909;SOPORTE TENSOR DE RODILLO DERE;CHO ITEM N¯2 PLANO 030010228  ;UN;UN;1
25900384;RING BACKUP COD.42515320 POS.C;Y03 TAI•IF FD.25              ;UN;UN;1
11800199;RING COD.D2550-DE-0160        ;;UN;UN;1
11701179;SPESSORE CILINDRO CASETTO COD:;04000980792 LB                ;UN;UN;1
11701203;SPAZZOLAS DE RECAMBIO GRUPPO  ;SPAZZOLA COD.X05500300345 L-B ;UN;UN;1
12200177;SCIVOLO x OSSIDI COD:M05200560;01 LB                         ;UN;UN;1
10300186;SOPORTE BARRERA  COD.0103112  ;;UN;UN;1
10900932;SOPORTE COD.133240501 PLANO.09;30026;UN;UN;1
11700917;REJILLA 50X50 PLANO 030010131 ;;UN;UN;1
11701071;REJILLA 60X60 2(u) SERIE SOHO ;PLANO:170010332 P/ PH SITI.   ;UN;UN;1
10900609;BALANCIN ZORRA CROWN PLANO:090;140001;UN;UN;1
10900486;BLOQUE COD.DR0168 TAV.9 FIG.9 ;POS:29 COD:DR0168 MARFIN      ;UN;UN;1
10500791;BLOCCHETTO ASOLE 10 MM COD:580;01020 SEDE DADO               ;UN;UN;1
10500679;BLOCCHETTO ASOLE 10MM SEDE RON;DELLA COD.058001010 MULTIRROLL;UN;UN;1
10500674;BLOCCHETTO ASOLE 10MM SEDE SVA;SATA COD.058001003 T.ITALIA   ;UN;UN;1
12200225;BOMBA A PISTON P/ATM LABORATOR;IO                            ;UN;UN;1
10900757;BLOQUE SUP COD:DR0171 MARFIN F;IG:9 PO:33                    ;UN;UN;1
12000331;BARRA P/ESCUADRADORA B.M.R S/P;LANO MR 1408A3                ;UN;UN;1
10300567;BARRA PARA RASCADOR PLANO 1700;10108;UN;UN;1
11100056;BASTIDOR FIG.6 TAB.2 COD.SPB 1;2001059 CAT.13412L02 MAT.46207;UN;UN;1
19900342;ANILLO 5026191                ;;UN;UN;1
25000133;BIDET BLANCO FERRUN           ;;UN;UN;1
25000114;BIDET CATRIEL (BCF) BLANCO 3 A;GJS S/ ACCESORIOS COD. 3319141;UN;UN;1
11700526;BARRA PERFORADA RASCADOR      ;PL.170010375                  ;UN;UN;1
12100369;BAJO MALLA DE CABEZA P/FILTRO ;PRENSA MACHINA TIPOF-500 AS/10;UN;UN;1
12000133;BAJO MALLA DE RECUPERO INTERME;DIA P/FILTRO PRENSA F-800AS   ;UN;UN;1
25900492;ARANDELA COD.VOE.471323 VOLVO ;L90-D                         ;UN;UN;1
11700452;BARRA DE SOSTEN COD L-B X00008;2636;UN;UN;1
11400116;ATTACCO COD:ATM5009008 TABLA:1;4A FIG:24 CAT 124.19          ;UN;UN;1
25155093;BENDIX P/AUTOELEVADOR LINDE   ;;UN;UN;1
10700038;BICCHIERE COD:RK.240-13-0026 T;ABLA 20B N¯ PIEZA 3C MATRICULA;UN;UN;1
25900610;BOLT(BUJE BRAZO) COD.014350081;4 KOMATSU                     ;UN;UN;1
10800214;BLOQUE DE UNION PLANO:08001028;7;UN;UN;1
10301032;BLOQUE ESPESOR P/PRENSA 90X54X;54MM                          ;UN;UN;1
10900717;BLOQUE GUIA LATERAL PLANO:0901;50014;UN;UN;1
12900294;BOMBA CENTRIFUGA DAB C/BRIDA K;60/800T N:2.98 Q:30-78 M3/H H:;UN;UN;1
12200242;VENTILADOR CENTRIFUGO GATTI RH;250T HP:1 RPM:300.            ;UN;UN;1
25156339;VENTILADOR COOLER 92X92X25MM T;IPO BRUSHLESS 12VDC 0.43A     ;UN;UN;1
25155310;VENTILADOR DE 120VAC DIAM. 170;x50 MM                        ;UN;UN;1
10300296;BOCCOLA COD:PH.16403002 FIG.16; CAT.15953066A MAT.363034/3620;UN;UN;1
22800453;VALVULA DE CIERRE MANUAL      ;HE-3-1/8-QS-6 FESTO           ;UN;UN;1
25700156;"TUBO DE 19 MM C/ENCASTRE 1/2"" ";"TUBO DE 19 MM C/ENCASTRE 1/2"" ";UN;UN;1
25700681;TUBO DE 19 MM CON ENCASTRE 3/4;TUBO DE 19 MM CON ENCASTRE 3/4;UN;UN;1
10700047;BICCHIERE CON PERNO PER RULLI ;D.42 TABLA11 3B CO:RK200130142;UN;UN;1
10800070;BOCCOLA COD:420164042 B&T F111;/5 FORMADOR DE FILA MR0799A3  ;UN;UN;1
10800294;BOCCOLA COD:AORAG0017 B&T 926 ;IN ELEVACION DE CORREAS       ;UN;UN;1
11700894;BOCCOLA COD:PH 25203005 FIG.16;  MAT.414142 CAT.1594401 PH280;UN;UN;1
25153627;ZOCALO PARA MEMORIA CON BLOQUE;O 28WZ/F SKT COD.0403825      ;UN;UN;1
10400251;CADENA SECADERO COMPLETA CAT 1;46.29.L02 COD EVA 29004902 MAT;UN;UN;1
10400341;CADENA SECADERO COMPLETA      ;MAT.456013 EVA 912 90204908   ;UN;UN;1
10901109;CADENA SX COD.50050041 TAV.10.;1 2/2 POS.3 EUROMEC           ;UN;MT;1
25000074;BIDET FERRUM MILANO BLCF BLANC;O DE 1 AGUJERO COD. 33193002  ;UN;UN;1
10300872;"ATTACCHI RAPIDI FEMMINA 1/8"" A";LTA PRESSIONE.                ;UN;UN;1
11400112;ATTACCO COD:ATM5009005A TABLA:;14A FIG:11 CAT 124.19         ;UN;UN;1
11400113;ATTACCO COD:ATM5009005B TABLA:;14A FIG:12 CAT 124.19         ;UN;UN;1
25900479;ARANDELA COD.92506227 TAILIF  ;;UN;UN;1
22700083;V'RING CODIGO:V-12-A          ;;UN;UN;1
22700036;V'RING CODIGO:V-25-A          ;;UN;UN;1
25100019;TUBO FLUORESCENTE TLRS 105/110;PHILLIPS HO W/54 TRS SLV/20   ;UN;UN;1
25155696;VARISTOR 3RT1916-1BD00 127VAC/;240V 150DC/250V               ;UN;UN;1
25400043;UNION DOBLE DE 1/2            ;;UN;UN;1
25200085;UNION DOBLE DE 1/4            ;;UN;UN;1
25400045;UNION DOBLE DE 11/2 PVC ROSCAD;O BICAPA                      ;UN;UN;1
25155906;TUBO FLUORESCENTE  30W/830    ;TUBO FLUORESCENTE  30W/830    ;UN;UN;1
10300149;ANILLO RASCH. COD.5026003     ;;UN;UN;1
22600261;ANILLO RETEN COD 11030751-9 VO;LVO L900                      ;UN;UN;1
12900273;ANILLO RETEN(SELLO MECANICO CO;D.11193-MARCA FRALUGA) COD.167;UN;UN;1
10900474;BARRA GUIA COD.131500300 PLANO;:090020050                    ;UN;UN;1
10300150;BOMBA COD:5603097=5603063 TAB:;3799002 FIG.:111 CAT.15953066A;UN;UN;1
10800536;BUJE TEFLON FRENO B&T PLANO:08;10281;UN;UN;1
11700377;BLOQUE DE REGULACION PLANO:MR0;868A3                         ;UN;UN;1
10900490;BLOCCHETTO 0.7MM COD DR0325 MA;RFIN                          ;UN;UN;1
10900487;BLOQUE COD.DR0169 TAV.9 FIG.9 ;POS.30 MARFIN                 ;UN;UN;1
10900488;BLOQUE COR.DR0170 TAV.9 FIG.9 ;POS:31 COD:DR0170 MARFIN      ;UN;UN;1
10900489;BLOQUE SUPERIOR TR14/10 FIG.9 ;POS:32 COD:DR0172 MARFIN      ;UN;UN;1
25300025;UNION DOBLE GALV. DE 1 1/4 H-H;;UN;UN;1
25900626;BOMBA AGUA VOLVO L90E COD.VOE.;21072752;UN;UN;1
26600097;PLANCHA DE GOMA ANCHO 2MM SILI;CONADA                        ;M2;M2;1
25600131;PLANCHA DE GOMA DE 2MM DE ESPE;SOR                           ;M2;M2;1
10301124;BASE MARCO 35X35 ANCHO.140MM P;LANO.030010325                ;UN;UN;1
11700224;ANELLO GUIDA COD:149467D SITI ;COMM.101450                   ;UN;UN;1
13000090;CILINDRO DE TELA SERIGRAFICA D;E 465X627 PARA MAQ TSC MODELO ;UN;UN;1
13000091;CILINDRO DE TELA SERIGRAFICA D;E 465X627 PARA MAQ TSC MODELO ;UN;UN;1
10900529;BRAZO COMPACTADOR IZQUIERDO PL;ANO MR1548A2                  ;UN;UN;1
12900026;BLOQUE TABLA:1B FIG:2 COD:PPB1;3001044 CATALOGO:138.09.L01 PP;UN;UN;1
10700197;BLOQUE VOLTA JM-26 230X230X130;;UN;UN;1
10700142;BOARD 612 BD612 25MM 1200x1000; PAL (65365)                  ;UN;UN;1
12900107;BUSHING,PLUNGER COD:135-034-50;6 MOD:S30 FIG:7 SAND PIPER    ;UN;UN;1
25000326;ARTEFACTOS MGA 1X4/5 AR111    ;ARTEFACTOS MGA 1X4/5 AR111    ;UN;UN;1
25000327;MGA 1X2/5 PARA 2 AR111 MOVILUX;MGA 1X2/5 PARA 2 AR111 MOVILUX;UN;UN;1
25000328;MGS 2X4 1/5 PARA 8 AR111 MOVIL;UX                            ;UN;UN;1
25000329;ESTRUCTURAS PARA TARIMAS 140X2;40;UN;UN;1
25157370;ENCODER ELTRA MOD.EL58C400S5/2;8P8X3PR3.788                  ;UN;UN;1
22800672;CILINDRO TIPO:DNC-32-150-PPV-A;FESTO                         ;UN;UN;1
25157389;ZOCALO AGM.15 MARCA SIEMENS/LA;NDIS SERIE FUEL               ;UN;UN;1
25157476;SENSOR BALLUFF BCC M478       ;0000-1A-000-43X834-000 HORNO  ;UN;UN;1
25157477;SENSOR BALLUFF BOD 63M-LA04   ;S115 PNP (x2) NO 0..10 V HORNO;UN;UN;1
22800675;VALVULA ANTIRRETORNO H-QS 8   ;CONECCION DE 8-8              ;UN;UN;1
10600012;ESLINGA CABLE ACERO INOX. 3 MM; x 130 MM CON CASQUILLO INOX. ;UN;UN;1
25000330;ESTRUCTURAS DE FONDO DEPOSITO ;ESTRUCTURAS DE FONDO DEPOSITO ;UN;UN;1
25000331;ESTRUCTURAS DE AMBIENTACION   ;                              ;UN;UN;1
25000332;LAMPARA A QUARZO 150W OSRAM   ;LAMPARA A QUARZO 150W OSRAM   ;UN;UN;1
25000333;ARTEFACTOS MOVILUX MGA 1X4/5  ;AR111                         ;UN;UN;1
25157390;ZOCALO AGM4 10.9055.0 MARCA SI;EMENS/LANNDIS SERIE FUEL      ;UN;UN;1
12200448;MOTOR TIPO 90 900 RPM 0.75 KW ;"220/380V BRIDA B5 ""1HP"".      ";UN;UN;1
11900264;CINTA TRANSPORTADOR 3.TELAS PV;C VERDE 900MM ANCHO X 3010MM E;UN;UN;1
